video_id,published_at,title,channel_title,category_name,tags,duration,definition,caption_available,licensed_content,views,likes,comments
oP0XAgTpx8M,2025-11-28 12:55:45+00:00,"Abdukiba, Vanillah & Alikiba - RAFIKI (Clip Officiel)",Abdukiba,Music,"Alikiba, Abdukiba, Vanillah, Bongo Fleva, Tanzania, Music Swahili, Kenya Music, Uganda Music, Nigeria Music, Afropop, Afro beats, New Playlist, Trending music, kings Music, Kingkiba, My Friend",219,hd,False,True,307522,9800.0,940
zHhR3daI3bY,2025-11-10 12:00:01+00:00,Man Vs Baby | Official Trailer | Netflix,Netflix,Entertainment,"Ashley Jensen, Baby, Baby’s Day Out, Bean, Christmas, Home Alone, London, Man Vs Baby, Man Vs Bee, Mr Bean, Rowan, Rowan Atkinson, Trevor, baby Jesus, nativity",124,hd,True,True,9333901,247223.0,8905
4_wtUjsm7nY,2025-11-30 18:18:57+00:00,🔴LIVE | Stade Malien vs Simba S.C. - CAF Champions League 2025/26  | Video Game Simulation,Football StreamZone,Gaming,"Stade Malien vs Simba S.C. Live Match, Stade Malien vs Simba S.C. live stream, Stade Malien vs Simba S.C., CAF Champions League 25/26 live, Stade Malien vs Simba S.C. live, CAF Champions League 25/26 live match today, football live, Stade Malien vs Simba S.C. live streaming, Stade Malien vs Simba S.C. live score, Stade Malien vs Simba S.C. live english commentary, Stade Malien v Simba S.C. en vivo, Simba S.C. live, Simba S.C., Stade Malien vs Simba S.C. 25/26",11242,sd,False,False,50750,,0
V6c8rvMbiCY,2025-12-04 09:30:07+00:00,Jux - Majo (Official Lyric Video),JUX,Music,,148,hd,False,True,506936,11310.0,3569
_JbqXha3gQY,2025-11-29 08:33:17+00:00,Stade Malien vs Simba SC | CAF CHAMPIONS LEAGUE 2025/26,ElBlancoyRojo,Gaming,"Pro evolution soccer 2017, PES 2017, Champions League 2025/2026, Champions League, CAF Champions League 2025/2026, CAF Champions League, eFootball 2026, SP Football Life 2026, Football Life 2026",915,hd,False,True,68311,96.0,7
8a_pVvSvJxI,2025-11-20 14:00:06+00:00,DJ Pacheko Midundo FT Mama Amina & Chino Kidd -Nuna (Official Video),Dj Pacheko midundo,Music,,168,hd,False,False,529473,9205.0,620
Ztudq6VTWn4,2025-12-03 11:30:06+00:00,eFootball™ CONNECT / Version 5.2.0 Update,eFootball,Gaming,,941,hd,True,False,453279,26529.0,3271
DJRaztXT2sY,2025-12-03 07:50:55+00:00,Dogo Janja feat Aslay - One Day (Official Lyric Audio),DogoJanja,Music,,211,hd,False,True,85723,3911.0,377
FA3eSktXi2g,2025-12-05 03:51:32+00:00,🔴Young Africans vs Fountain Gate / Tanzanian Premier League 2025 | eFootball PES 21 Simulation,RMO,Gaming,,9951,hd,False,True,9586,14.0,0
_WODy4d1UIY,2025-12-02 08:11:07+00:00,Rapcha ft Timitee - Tamaa (Official Music Video),Rapcha,Music,"Rapcha ft Timitee - Tamaa (Official Music Video), Best Tanzanian songs 2025, Inspiration songs, Trending songs Tanzania, Tanzania gospel songs, Best gospel songs 2025, Tanzania Songs 2025, Tanzania Gospel 2025 - New Tanzania Gospel songs 2025 - 2026, Gospel songs kenya, Kenya Music hits 2025, Best Kenyan Music 2025, Rwanda songs 2025, East African Music",225,hd,False,True,67934,2990.0,344
yDJDPmSGJqs,2025-12-05 03:08:58+00:00,New room with bed ! entity verse,Entity Verse,Gaming,,61,hd,False,False,136893,167.0,8
G61rZhIbbAs,2025-12-01 13:58:12+00:00,Alikiba - DECEMBER (Official Audio),Alikiba,Music,"Alikiba, December, Alikiba new music, december by alikiba, kenya, tanzanian music, SELLA, Kingkiba, Trending Music, Kenya Music, Tanzania, Swahili Music, swahil, Afropop, Mixing, Muziki, music Africa, Congo music, Uganda Music, Africa Music, sella byAlikiba, king kiba, king, sella music video, trending, tiktok, wasafi, harmonize, diamond platinumz, ccm, samia suluhu, mama samia, tundu lisu, bongo, bongo flava, new bongo music, trending bongo, alikiba in kenya",236,hd,False,True,129410,6532.0,1326
FsNcIj3MZs4,2025-11-30 19:16:53+00:00,🔴Live : Chelsea vs Arsenal I English Premier League Full Match Live Stream I eFootball Pes 21 Game,Munna,Gaming,"munna, football, soccer, football gameplay, game, gameplay, pes, epes, soccer league, english, epl, english premier league, premier league, live, live football, match, football live, live football match, sport, sports, soccer live, live soccer, 2025, chelsea, arsenal, arsenal vs chelsea, chelsea vs arsenal, chelsea live, chelsea match, arsenal live, arsenal match, arsenal live match, chelsea live match, arsenal chelsea match, chelsea arsenal match",590,hd,False,True,451956,2923.0,5
EC41DTveAT0,2025-12-05 10:00:07+00:00,AIC Chang’ombe Choir (CVC) - MJUE SANA MUNGU (Official Live Video),AIC Chang'ombe Choir (CVC) ,Music,,589,hd,False,True,17646,837.0,98
NIwvzLycKKA,2025-11-30 20:23:17+00:00,[LIVE] Chelsea vs Arsenal Premier League 25/26 Full Match - Video Game Simulation,Kampleng Com,Entertainment,"chelsea vs arsenal, chelsea vs arsenal live, chelsea vs arsenal premier league, premier league live 2025, premier league chelsea vs arsenal, chelsea vs arsenal 2025, chelsea vs arsenal today, chelsea vs arsenal big match, chelsea, arsenal, the derby, london, 2025, premier league live today, live, match, premier league 2025/2026, chelsea vs arsenal prediction, chelsea vs arsenal games match",13521,hd,False,True,634607,4178.0,9
xiaAdRLqU64,2025-11-16 17:11:18+00:00,Phina & Eni - Nimekuchagua Wewe (Cover),Phina,Music,"Phina, Eni and Phina, Bob Rudala, Eni, phina cover, cover song, Nimekuchagua wewe cover, nimekuchagua wewe, new cover, bob rudala nimekuchagua wewe, wasafi, diamond platinumz, phina, kesho yako, kesho ako by phina, phina new music, tanzania, kenya, bongo, drill sound, ccm, mama samia, Wasafi media, In Love, Diamond platnumz, Marioo, For You, Rayvanny, Mbosso, Millardayo, the storybook, Hivi ni kweli, hope, melanin therapy, melanin therapy ep, trending, tiktok, trending music tanzania",181,hd,False,False,421033,12005.0,822
ZGxUU5_wdNg,2025-11-30 18:40:26+00:00,Chelsea vs Arsenal | Premier League 2025/26 | Watch Along & eFootball Simulation,Wavear,Gaming,,8548,hd,False,True,411551,2156.0,1
1jKUEPceRvY,2025-12-03 15:33:27+00:00,Jay Melody - Marafiki {Visualizer},Jay Melody,Music,"Tanzania, Kenya, Uganda, Marioo, BongoFlava, music, africa, mariooofficial, marioo255, thisismarioo, omaryallymwanga, marioomusic, marioonewmusic, marioosongs, marioohits, Bien, Sauti Sol, Nairobi song, Alikiba, Zuchu, D Voice, Mbosso, Diamond Platnumz, Rayvanny, Harmonize, Trending Music, Trending, Nandy, Aslay, Simba SC, Yanga SC, Azam TV, Clam Vevo, Vichekesho, The God Son, Marioo Nairobi, Wasafi, Wasafi Media, Chinno Kidd, Bongo Man, Raha Fest, ChrisBrown, Davido, Ayra Starr, Asake, Wizkid, Burna boy",166,hd,False,True,81884,3475.0,253
WI1eoSKCR88,2025-11-30 20:03:31+00:00,Chelsea vs Arsenal | English Premier League 2025/26 | Epl Live Stream | PES 21 Simulation,Football Gamer Rony,Gaming,"arsenal vs chelsea, chelsea vs arsenal, arsenal, chelsea, arsenal vs chelsea live, live football match online today, chelsea vs arsenal live, premier league, arsenal f.c., football live, arsenal chelsea, chelsea arsenal, premier league live, arsenal vs chelsea today live match, arsenal live, today football match live, chelsea vs arsenal live match today, football live match today, match en direct aujourd-hui, sporty tv live, arsenal vs chelsea live today",1173,hd,False,True,673821,3196.0,4
VjGKUyyFet0,2025-11-21 07:19:28+00:00,Mbosso ft Bien & Khaligraph Jones - Pawa II (Official Lyric Video),Mbosso,Music,"mbosso, watakubali, shida, nimekuzoea, alele, nadekezwa, zilipendwa, kwangwaru, wasafi, harmonize, rayvanny, iyena, gundu, sikomi, nipepee, jibebe, konki, nyegezi, hodari, tetema, tamu, kainama, diamond platnumz, lava lava, zima feni, ashua, amaboko, yope remix, haijakaa sawa, tamba, magufuli, ccm",226,hd,False,True,607118,17947.0,1924
