video_id,published_at,title,channel_title,category_id,category_name,tags,duration,definition,caption_available,licensed_content,views,likes,comments
JXm4DbRyKhI,2025-12-04T18:48:39Z,Daniela,Rodolfo Aicardi - Topic,10,Music,"Rodolfo Aicardi, Los Hispanos, Manuel Arce Zurita, 14 Cañonazos Bailables, Vol. 19, Daniela",199,hd,false,True,21033,134,0
ybWrgLrwBsw,2025-12-07T00:00:17Z,The Boys - Temporada Final Teaser Trailer | Prime Video,Prime Video Latinoamérica,1,Film & Animation,"Antony Starr, Cameron Crovetti, Chace Crawford, Colby Minifie, Erin Moriarty, Jack Quaid, Jessie T. Usher, Karen Fukuhara, Laz Alonso, Susan Heyward, The Boys stars Karl Urban, Tomer Capone, Valorie Curry, and Jensen Ackles",110,hd,true,False,94907,8205,571
8gGl3J-gvjM,2025-12-06T19:00:39Z,Hotel POBRE vs RICO Batalla de Construcción en Minecraft!,Dagar,20,Gaming,"Minecraft, minecraft mod, dagar y nacho, nacho y dagar, amigos minecraft, dagar minecraft, minecraft dagar",1708,hd,false,True,433057,6478,569
WyX8FPQvzmU,2025-12-02T10:30:21Z,Grupo Niche - Gotas de Lluvia (Letra/Lyrics),LatinVerse,22,People & Blogs,"latin verse, latinverse lyrics, latinverse, latin verse lyrics, grupo niche gotas de lluvia, gotas de lluvia, gotas de lluvia grupo niche, grupo niche gotas de lluvia letra, gotas de lluvia letra, gotas de lluvia grupo niche letra, grupo niche gotas de lluvia lyrics, gotas de lluvia lyrics, gotas de lluvia grupo niche lyrics, tiktok, tiktok song, tiktok remix, lyrics on screen",355,hd,false,True,146632,196,1
8cnxm6_G8D0,2025-12-07T00:10:49Z,THE BOYS Temporada 5 Tráiler Español Latino (2026),ONE Media Español,1,Film & Animation,"Tráiler, Película, Español, Latino, 2026, The Boys, The Boys temporada 5, The Boys temporada 5 Tráiler, Homelander, Butcher, Final",130,hd,false,True,141672,10559,908
rWLzPZ5bxBk,2025-12-06T22:15:23Z,👽ADMIN👽ABUSE👽VOLVEMOS👽NORMALIDAD👽VIDEO👽MRBEAST👽,ElAbrahaham,24,Entertainment,,13079,hd,false,True,1277297,52414,419
vuylUo-Axfs,2025-12-05T11:02:03Z,"Ryan Castro, Dongo - SANKA (Letra)",Alligator Lyrics,10,Music,,156,hd,false,True,5147,6,0
VI6XO8EijT4,2025-12-05T20:00:28Z,DIGITAL CIRCUS EP 7 TRAILER!!,GLITCH,1,Film & Animation,"glitch, glitch productions, digital circus, the amazing digital circus, murder drones, Pomni, Uzi, Jax, Ragatha, Kinger, Gangle, Zooble, Caine, Bubble, 3D, Animation, 3D Animation, Indie Animation, Gummigoo",58,hd,true,True,5285578,485241,27791
h_nykyGgBok,2025-12-07T00:36:50Z,Conseguí los BRAINROTS NAVIDEÑOS más OPs de Steal a Brainrot...,SoyNeto,20,Gaming,"roblox, steal a brainrot, brainrot, roba un brainrot, brainrot roblox, brainrot secreto, base brainrot, soyneto, nueva base, flex roblox, zeer",1480,hd,false,True,449023,4380,527
Lft96pZFjQQ,2025-12-05T21:00:33Z,Alci Acosta - No Renunciaré (Letra/Lyrics),ROSES,10,Music,"latin music, lyrics, letra, roses, music, rosas, musica, letras, Alci Acosta No Renunciaré, No Renunciaré letra, No Renunciaré lyrics, Alci Acosta letra, bolero romántico, música para dedicar, música romántica, música de despecho, canción con letra, video lyric, letra oficial, bolero clásico",189,hd,false,True,44014,258,2
